height,weight,label 
125,90,fat
166,96,fat
160,61,normal
131,64,fat
197,82,normal
172,70,normal
137,71,fat
197,56,thin
176,64,normal
169,99,fat
199,79,normal
151,37,thin
137,86,fat
179,50,thin
134,66,fat
161,41,thin
124,47,fat
169,40,thin
124,77,fat
143,73,fat
164,72,fat
198,50,thin
181,39,thin
181,92,fat
188,94,fat
141,69,fat
197,97,normal
198,40,thin
152,98,fat
131,68,fat
140,86,fat
187,84,normal
135,81,fat
196,36,thin
141,74,fat
184,40,thin
140,67,fat
193,88,normal
126,48,fat
185,94,fat
181,100,fat
167,62,normal
192,93,fat
190,43,thin
173,98,fat
187,81,normal
179,71,normal
197,75,normal
200,79,normal
144,69,fat
134,95,fat
166,62,normal
174,50,thin
122,50,fat
148,83,fat
173,97,fat
200,59,thin
130,78,fat
177,94,fat
193,67,thin
138,75,fat
179,70,normal
123,47,fat
162,40,thin
189,63,thin
193,87,normal
176,87,fat
172,93,fat
153,58,normal
132,89,fat
161,55,normal
180,99,fat
131,60,fat
179,46,thin
200,71,thin
165,66,normal
125,67,fat
133,65,fat
130,39,normal
148,72,fat
135,55,fat
146,83,fat
172,57,normal
169,48,thin
163,91,fat
156,73,fat
184,67,normal
172,48,thin
134,88,fat
180,36,thin
122,39,fat
195,79,normal
155,66,fat
183,61,thin
144,63,fat
160,53,normal
179,69,normal
150,50,normal
185,47,thin
124,44,fat
169,38,thin
172,91,fat
122,87,fat
120,43,fat
186,81,normal
189,65,thin
145,41,normal
138,70,fat
184,75,normal
183,45,thin
172,52,thin
196,67,thin
127,78,fat
127,62,fat
134,84,fat
146,78,fat
154,55,normal
166,77,fat
146,39,thin
187,43,thin
145,89,fat
193,54,thin
124,62,fat
162,81,fat
199,99,normal
160,55,normal
160,70,fat
197,50,thin
120,89,fat
177,42,thin
145,70,fat
121,37,fat
148,94,fat
167,87,fat
187,99,fat
144,62,fat
141,87,fat
125,84,fat
140,52,fat
136,98,fat
141,63,fat
200,45,thin
150,52,normal
188,48,thin
193,75,normal
142,92,fat
179,93,fat
186,54,thin
122,93,fat
145,75,fat
162,56,normal
173,82,fat
134,56,fat
194,86,normal
186,93,fat
183,84,fat
196,44,thin
180,85,fat
178,41,thin
121,85,fat
188,65,thin
180,37,thin
172,64,normal
143,73,fat
150,82,fat
160,74,fat
148,51,normal
198,99,fat
199,54,thin
140,100,fat
196,85,normal
189,97,fat
182,94,fat
186,35,thin
134,71,fat
157,41,thin
130,73,fat
152,94,fat
148,85,fat
153,91,fat
127,62,fat
161,69,fat
168,73,fat
159,74,fat
182,38,thin
122,79,fat
155,82,fat
157,53,normal
147,78,fat
132,74,fat
169,49,thin
175,82,fat
192,70,normal
130,81,fat
126,56,fat
186,76,normal
125,66,fat
120,41,fat
130,49,fat
164,100,fat
171,52,thin
189,45,thin
146,60,fat
158,77,fat
199,42,thin
148,35,thin
127,98,fat
163,83,fat
133,95,fat
158,74,fat
149,92,fat
141,48,normal
140,76,fat
134,83,fat
200,59,thin
147,42,normal
182,65,normal
190,88,normal
141,38,normal
131,48,fat
161,58,normal
157,74,fat
161,38,thin
141,96,fat
127,59,fat
172,90,fat
124,85,fat
166,74,fat
179,41,thin
134,66,fat
190,39,thin
195,79,normal
174,66,normal
159,82,fat
132,39,normal
158,47,normal
177,66,normal
200,94,normal
182,98,fat
139,36,normal
194,84,normal
152,73,fat
180,92,fat
172,36,thin
146,67,fat
129,53,fat
122,67,fat
182,68,normal
167,74,fat
139,93,fat
126,73,fat
158,41,thin
172,90,fat
128,67,fat
151,99,fat
173,76,fat
162,60,normal
125,68,fat
153,61,fat
144,90,fat
148,73,fat
174,83,fat
147,41,normal
120,50,fat
150,53,normal
171,72,normal
157,92,fat
136,87,fat
137,73,fat
149,47,normal
140,79,fat
157,95,fat
136,81,fat
141,93,fat
140,54,fat
138,61,fat
154,53,normal
162,96,fat
133,79,fat
184,79,normal
180,61,normal
176,52,thin
188,64,thin
146,60,fat
189,57,thin
151,43,normal
195,88,normal
146,83,fat
153,36,thin
195,67,thin
150,43,normal
165,72,fat
145,92,fat
173,67,normal
177,55,thin
141,54,fat
184,77,normal
179,94,fat
122,79,fat
166,73,fat
196,96,normal
169,59,normal
132,50,fat
128,88,fat
132,37,normal
172,56,normal
193,93,normal
148,43,normal
126,53,fat
191,54,thin
143,65,fat
147,48,normal
128,61,fat
187,56,thin
129,92,fat
154,71,fat
128,75,fat
173,36,thin
173,97,fat
200,59,thin
162,56,normal
184,51,thin
172,61,normal
194,82,normal
154,87,fat
172,99,fat
153,100,fat
144,98,fat
147,58,fat
154,38,thin
138,95,fat
173,78,fat
166,39,thin
142,65,fat
173,52,thin
120,56,fat
140,48,normal
177,74,normal
143,69,fat
190,70,normal
171,44,thin
135,78,fat
198,92,normal
170,82,fat
157,87,fat
174,82,fat
189,47,thin
135,75,fat
200,44,thin
169,43,thin
146,87,fat
162,36,thin
198,84,normal
154,39,thin
151,65,fat
173,41,thin
145,52,normal
126,71,fat
159,61,normal
198,68,thin
190,37,thin
195,42,thin
193,86,normal
161,50,normal
169,41,thin
120,48,fat
200,69,thin
141,45,normal
199,68,thin
154,68,fat
185,63,thin
139,96,fat
199,83,normal
130,58,fat
147,64,fat
144,45,normal
189,83,normal
162,46,thin
187,52,thin
166,93,fat
188,55,thin
129,77,fat
140,98,fat
144,57,fat
179,96,fat
133,49,fat
151,73,fat
184,76,normal
125,62,fat
177,92,fat
184,84,normal
176,79,fat
173,88,fat
180,69,normal
155,93,fat
129,88,fat
139,83,fat
155,74,fat
197,71,thin
133,67,fat
126,80,fat
158,74,fat
134,76,fat
191,39,thin
185,53,thin
168,63,normal
156,44,thin
151,56,normal
173,56,normal
126,93,fat
200,44,thin
135,91,fat
141,79,fat
156,36,thin
142,47,normal
192,74,normal
158,39,thin
121,93,fat
138,62,fat
168,100,fat
178,74,normal
192,57,thin
183,53,thin
152,59,fat
177,68,normal
165,99,fat
128,60,fat
167,39,thin
196,38,thin
120,97,fat
148,63,fat
163,46,thin
130,100,fat
160,83,fat
156,54,normal
135,77,fat
198,97,normal
165,72,fat
147,50,normal
121,35,normal
148,90,fat
138,97,fat
172,37,thin
127,79,fat
157,79,fat
147,47,normal
128,35,normal
186,70,normal
150,91,fat
176,90,fat
198,62,thin
143,96,fat
133,65,fat
171,94,fat
171,50,thin
155,71,fat
133,42,normal
129,95,fat
167,51,thin
153,45,normal
139,53,fat
175,67,normal
162,60,normal
167,51,thin
189,60,thin
150,97,fat
158,38,thin
151,73,fat
158,90,fat
159,76,fat
167,75,fat
124,58,fat
163,83,fat
176,42,thin
173,73,normal
166,86,fat
168,58,normal
122,96,fat
183,63,normal
127,89,fat
130,54,fat
171,71,normal
138,100,fat
188,51,thin
165,77,fat
153,47,normal
120,37,fat
168,52,thin
181,96,fat
129,69,fat
158,71,fat
170,97,fat
136,41,normal
200,89,normal
178,93,fat
153,97,fat
194,80,normal
194,67,thin
184,58,thin
153,59,fat
186,48,thin
198,61,thin
176,48,thin
158,77,fat
175,75,normal
136,54,fat
150,63,fat
181,80,normal
172,36,thin
159,53,normal
195,75,normal
142,53,fat
146,84,fat
200,86,normal
173,50,thin
148,37,thin
146,78,fat
131,44,fat
153,59,fat
170,69,normal
155,44,thin
129,63,fat
187,63,thin
155,84,fat
158,37,thin
141,74,fat
178,53,thin
140,44,normal
176,68,normal
140,38,normal
171,69,normal
170,79,fat
163,87,fat
192,86,normal
170,47,thin
196,60,thin
171,39,thin
121,94,fat
162,62,normal
196,65,thin
163,36,thin
162,78,fat
176,49,thin
138,40,normal
178,93,fat
162,94,fat
155,83,fat
194,73,normal
149,53,normal
190,49,thin
154,78,fat
200,44,thin
153,74,fat
197,90,normal
183,82,normal
170,45,thin
185,43,thin
184,40,thin
120,56,fat
165,83,fat
182,88,fat
121,95,fat
193,67,thin
134,64,fat
181,69,normal
137,71,fat
129,87,fat
200,81,normal
152,47,normal
125,90,fat
189,58,thin
177,78,normal
150,55,normal
147,100,fat
195,82,normal
188,59,thin
200,72,thin
134,56,fat
173,72,normal
141,42,normal
146,37,thin
126,49,fat
199,61,thin
158,94,fat
135,40,normal
155,81,fat
130,35,normal
176,74,normal
164,71,fat
136,90,fat
154,61,fat
134,52,fat
142,100,fat
155,82,fat
155,42,thin
134,64,fat
138,61,fat
139,79,fat
193,78,normal
196,37,thin
141,45,normal
188,65,thin
194,69,thin
155,51,normal
170,49,thin
184,48,thin
175,52,thin
141,88,fat
187,45,thin
155,86,fat
167,92,fat
142,82,fat
186,59,thin
175,81,fat
181,71,normal
195,56,thin
124,94,fat
126,43,fat
141,80,fat
152,41,thin
189,50,thin
179,77,normal
161,64,normal
140,64,fat
188,72,normal
170,92,fat
183,61,thin
175,48,thin
140,91,fat
199,98,normal
151,37,thin
147,67,fat
156,49,normal
126,69,fat
147,93,fat
163,77,fat
191,97,fat
168,56,normal
171,64,normal
189,51,thin
122,71,fat
188,72,normal
164,39,thin
183,44,thin
156,80,fat
191,51,thin
135,35,normal
157,53,normal
154,86,fat
138,52,fat
141,87,fat
161,86,fat
159,51,normal
138,100,fat
149,58,fat
131,100,fat
148,35,thin
166,49,thin
164,100,fat
150,40,thin
124,100,fat
151,89,fat
150,66,fat
176,48,thin
140,41,normal
169,95,fat
149,91,fat
158,100,fat
143,68,fat
171,56,normal
168,46,thin
142,43,normal
145,57,fat
158,73,fat
146,74,fat
143,75,fat
162,96,fat
181,61,normal
158,88,fat
150,70,fat
120,76,fat
161,84,fat
125,92,fat
158,54,normal
191,65,thin
169,75,fat
121,37,fat
152,54,normal
152,94,fat
199,49,thin
149,72,fat
193,54,thin
154,81,fat
154,59,normal
173,88,fat
143,63,fat
130,41,normal
195,60,thin
134,94,fat
141,97,fat
144,37,thin
197,81,normal
145,80,fat
142,99,fat
194,70,normal
188,76,normal
161,53,normal
183,38,thin
187,97,fat
150,75,fat
160,80,fat
132,64,fat
169,36,thin
142,39,normal
134,56,fat
172,82,fat
175,55,thin
196,43,thin
145,64,fat
123,58,fat
200,41,thin
129,74,fat
173,83,fat
184,65,normal
166,46,thin
149,63,fat
138,71,fat
149,65,fat
133,35,normal
121,100,fat
139,97,fat
178,83,fat
150,47,normal
178,74,normal
157,86,fat
145,84,fat
122,62,fat
191,88,normal
177,39,thin
172,59,normal
187,49,thin
191,98,fat
169,36,thin
144,44,normal
163,65,normal
158,80,fat
159,42,thin
144,53,fat
130,62,fat
138,49,fat
150,89,fat
186,69,normal
180,50,thin
185,36,thin
139,78,fat
155,93,fat
134,98,fat
139,69,fat
178,35,thin
169,70,normal
146,74,fat
175,41,thin
191,90,normal
172,87,fat
193,96,fat
160,63,normal
193,98,fat
162,83,fat
165,87,fat
130,48,fat
132,57,fat
140,99,fat
195,71,normal
162,73,fat
186,67,normal
140,57,fat
177,45,thin
194,58,thin
191,69,normal
180,54,thin
192,61,thin
186,84,normal
165,55,normal
186,73,normal
198,83,normal
132,53,fat
154,77,fat
127,58,fat
158,100,fat
123,90,fat
165,53,normal
141,77,fat
197,63,thin
184,70,normal
157,94,fat
180,70,normal
175,46,thin
146,42,normal
120,40,fat
150,92,fat
120,94,fat
199,68,thin
159,93,fat
199,39,thin
154,57,normal
182,78,normal
141,35,thin
132,73,fat
200,81,normal
120,72,fat
143,68,fat
122,51,fat
138,94,fat
189,56,thin
150,58,fat
176,56,thin
151,57,normal
138,57,fat
123,36,normal
181,100,fat
146,94,fat
169,88,fat
166,43,thin
173,88,fat
162,51,normal
169,77,fat
169,70,normal
146,42,normal
182,43,thin
160,98,fat
177,70,normal
161,37,thin
133,73,fat
197,49,thin
132,56,fat
165,49,thin
145,67,fat
184,69,normal
149,42,normal
130,46,fat
154,69,fat
187,65,normal
134,73,fat
167,87,fat
143,66,fat
120,55,fat
158,59,normal
138,53,fat
144,52,fat
152,92,fat
152,62,fat
142,79,fat
132,67,fat
132,81,fat
135,95,fat
188,70,normal
183,41,thin
174,55,thin
137,76,fat
161,84,fat
181,66,normal
191,55,thin
143,98,fat
123,42,fat
184,78,normal
140,81,fat
162,60,normal
121,89,fat
194,65,thin
194,45,thin
127,65,fat
142,43,normal
131,57,fat
173,88,fat
159,58,normal
149,88,fat
125,91,fat
153,42,thin
132,55,fat
136,50,fat
187,35,thin
135,50,fat
151,83,fat
197,86,normal
177,51,thin
127,53,fat
193,65,thin
155,38,thin
157,73,fat
193,44,thin
186,99,fat
133,36,normal
189,56,thin
123,50,fat
138,83,fat
181,92,fat
198,79,normal
184,60,thin
137,36,normal
169,100,fat
176,55,thin
157,85,fat
155,78,fat
122,67,fat
192,98,fat
127,37,normal
153,95,fat
173,77,fat
180,52,thin
179,52,thin
168,99,fat
192,72,normal
176,56,thin
136,84,fat
155,68,fat
136,47,fat
187,63,thin
176,58,normal
135,75,fat
129,50,fat
190,78,normal
142,36,thin
151,41,thin
151,58,fat
197,67,thin
140,92,fat
143,46,normal
188,69,normal
190,94,fat
174,73,normal
197,51,thin
183,71,normal
194,82,normal
148,82,fat
131,71,fat
146,69,fat
194,72,normal
126,87,fat
183,65,normal
189,50,thin
196,71,thin
182,52,thin
163,100,fat
186,40,thin
133,63,fat
171,47,thin
186,86,normal
120,69,fat
127,98,fat
155,60,normal
192,83,normal
169,95,fat
149,82,fat
138,48,fat
174,76,fat
149,46,normal
186,88,fat
155,69,fat
175,63,normal
192,95,fat
168,64,normal
190,91,fat
152,83,fat
174,38,thin
193,57,thin
193,99,fat
174,48,thin
160,64,normal
186,89,fat
175,90,fat
127,49,fat
139,36,normal
178,51,thin
181,54,thin
142,41,normal
130,77,fat
137,49,fat
174,45,thin
125,67,fat
145,61,fat
150,76,fat
173,53,thin
141,55,fat
141,89,fat
171,49,thin
134,49,fat
159,77,fat
194,40,thin
139,35,thin
187,78,normal
154,58,normal
170,53,thin
163,90,fat
172,77,fat
179,38,thin
156,79,fat
161,88,fat
137,68,fat
200,81,normal
144,57,fat
148,63,fat
187,98,fat
124,69,fat
168,91,fat
161,98,fat
181,78,normal
126,38,normal
180,44,thin
120,59,fat
188,46,thin
188,69,normal
135,57,fat
168,100,fat
149,90,fat
152,100,fat
170,50,thin
138,35,thin
181,66,normal
189,73,normal
133,75,fat
124,47,fat
172,57,normal
150,70,fat
154,45,normal
187,59,thin
129,45,fat
145,81,fat
132,48,fat
152,92,fat
138,35,thin
153,90,fat
187,88,fat
125,69,fat
174,59,normal
166,70,fat
160,65,fat
199,97,normal
132,78,fat
177,79,fat
189,76,normal
158,41,thin
159,99,fat
162,96,fat
183,52,thin
192,52,thin
192,88,normal
142,84,fat
159,50,normal
168,60,normal
200,38,thin
122,78,fat
143,65,fat
129,39,normal
148,59,fat
173,53,thin
180,90,fat
153,71,fat
178,43,thin
168,96,fat
182,75,normal
155,43,thin
194,35,thin
192,53,thin
182,46,thin
123,36,normal
149,96,fat
133,77,fat
124,51,fat
121,41,fat
165,65,normal
199,69,thin
159,61,normal
195,63,thin
142,62,fat
133,40,normal
134,44,normal
140,58,fat
135,100,fat
151,42,thin
173,89,fat
133,49,fat
161,61,normal
176,59,normal
143,37,thin
196,66,thin
185,65,normal
125,58,fat
171,89,fat
121,46,fat
171,94,fat
146,36,thin
174,53,thin
128,60,fat
140,98,fat
155,48,normal
144,97,fat
135,62,fat
178,57,thin
180,53,thin
145,100,fat
124,41,fat
130,81,fat
141,56,fat
147,74,fat
128,94,fat
173,41,thin
167,67,normal
166,58,normal
166,86,fat
133,99,fat
196,79,normal
161,63,normal
125,53,fat
136,98,fat
139,37,normal
184,90,fat
175,68,normal
158,86,fat
123,73,fat
138,62,fat
195,35,thin
179,99,fat
168,68,normal
125,62,fat
132,54,fat
176,43,thin
163,68,fat
148,94,fat
128,41,fat
137,41,normal
146,87,fat
126,75,fat
161,83,fat
183,80,normal
196,53,thin
198,58,thin
171,59,normal
136,52,fat
179,83,fat
195,54,thin
168,60,normal
173,58,normal
181,73,normal
161,85,fat
186,36,thin
139,68,fat
131,88,fat
188,76,normal
189,38,thin
195,52,thin
168,97,fat
126,36,normal
162,47,thin
181,96,fat
133,59,fat
164,42,thin
158,69,fat
124,84,fat
180,65,normal
136,49,fat
163,79,fat
194,58,thin
147,65,fat
151,99,fat
145,97,fat
141,82,fat
133,79,fat
194,36,thin
192,42,thin
184,86,fat
137,63,fat
168,77,fat
181,91,fat
174,72,normal
168,75,fat
155,40,thin
183,77,normal
166,45,thin
156,91,fat
189,90,fat
155,54,normal
171,63,normal
150,62,fat
169,96,fat
147,37,thin
121,80,fat
161,57,normal
140,57,fat
148,64,fat
170,57,normal
177,49,thin
188,84,normal
160,42,thin
121,58,fat
150,86,fat
137,95,fat
162,44,thin
158,49,normal
130,99,fat
191,51,thin
198,98,normal
189,44,thin
158,55,normal
192,89,normal
151,53,normal
149,39,thin
148,73,fat
186,59,thin
189,79,normal
137,96,fat
136,44,normal
133,47,fat
133,82,fat
190,80,normal
164,58,normal
165,91,fat
